ID,CLASS
5074674,0
5074675,0
5074676,0
5074682,0
5074683,0
5074684,0
5074685,1
5074686,1
5074687,1
5074692,1
5074698,0
5074699,0
5074700,0
5074701,0
5074702,0
5074703,0
5074705,0
5074706,0
5074709,0
5074710,0
5074711,0
5074712,0
5074713,0
5074714,0
5074715,0
5074731,0
5074733,0
5074734,0
5074735,0
5074736,0
5074737,0
5074738,0
5074739,0
5074740,0
5074741,0
5074743,0
5074744,0
5074745,0
5074746,0
5074747,0
5074748,0
5074749,0
5074750,0
5074751,0
5074752,0
5074753,0
5074754,0
5074802,0
5074803,0
5074804,0
5074805,0
5074806,0
5074807,0
5074808,0
5074814,0
5074816,0
5074818,0
5074819,0
5074820,0
5074821,0
5074822,0
5078359,1
5078360,0
5078361,1
5078363,1
5078365,1
5078366,1
5078367,1
5078368,1
5078369,0
5078370,0
5078373,0
5078374,1
5078375,0
5078376,0
5078377,1
5078378,0
5078379,0
5078380,1
5078381,1
5078383,0
5078384,1
5078385,0
5078386,0
5078387,0
5078388,0
5078389,0
5078390,1
5078391,1
5078392,1
5078393,1
5078394,1
5078395,0
5078397,0
5078398,1
5078399,0
5078400,1
5078401,1
5078404,0
5078405,1
5078406,0
5078407,1
5078408,1
5078409,1
5078410,1
5078411,0
5078412,1
5078413,1
5078414,1
5078415,1
5078416,1
5078417,0
5078418,0
5078419,0
5078420,0
5078423,1
5078424,1
5078426,0
5078427,0
5078428,0
5078429,1
5078431,0
5078432,1
5078433,1
5078434,1
5078435,1
5078436,1
5078437,1
5078438,1
5078439,1
5078440,0
5078441,0
5078442,0
5078443,1
5078444,1
5078445,1
5078446,1
5078447,1
5078448,1
5078449,1
5078450,1
5078451,1
5078452,1
5078453,1
5078454,1
5078455,1
5078456,0
5078457,0
5078458,0
5078459,0
5078460,1
5078461,0
5078462,1
5078463,0
5078470,1
5078473,1
5078474,1
5078475,1
5078478,0
5078479,0
5078480,0
5078482,1
5078486,1
5078487,1
5078488,0
5078489,0
5078490,0
5078491,0
5078492,1
5078493,1
5078501,0
5078502,1
5078503,0
5078504,0
5078505,0
5078509,1
5078510,0
5078511,0
5078512,1
5078513,1
5078514,1
5078515,1
5078516,0
5078517,0
5078518,1
5078519,1
5078520,0
5078521,1
5078522,1
5078523,1
5078527,1
5078528,0
5078529,0
5078530,0
5078531,1
5078533,0
5078534,0
5078535,0
5078539,1
5078540,1
5078541,0
5078542,0
5078543,1
5078544,0
5078545,0
5078550,0
5078552,1
5078553,1
5078554,1
5078555,0
5078556,0
5078557,0
5078558,0
5078560,0
5078561,0
5078562,0
5078563,1
5078565,0
5078566,0
5078567,1
5078569,0
5078570,0
5078571,0
5078572,0
5078573,1
5078575,0
5078576,1
5078577,1
5078578,0
5078579,1
5078582,0
5078583,0
5078584,0
5078585,0
5078586,0
5078587,0
5078588,0
5078589,0
5078590,0
5078591,0
5078592,0
5078595,0
5078596,1
5078597,0
5078598,0
5078599,0
5078600,0
5078601,0
5078602,0
5078604,1
5078605,1
5078606,1
5078607,0
5078608,1
5078609,0
5078610,0
5078612,0
5078615,1
5078616,0
5078617,1
5078618,1
5078619,1
5078620,1
5078623,1
5078624,0
5078625,1
5078628,0
5078629,0
5078633,1
5078638,0
5078639,0
5078640,0
5078643,0
5078644,0
5078645,1
5078646,1
5078648,0
5078649,1
5078650,0
5078651,1
5078652,1
5078653,1
5078654,1
5078656,1
5078658,1
5078659,0
5078661,0
5078662,1
5078663,1
5078664,0
5078668,0
5078670,0
5078671,0
5078673,0
5078674,1
5078676,0
5078677,0
5078678,0
5078680,0
5078681,1
5078683,0
5078684,0
5078685,0
5078686,1
5078687,1
5078691,1
5078692,1
5078694,0
5078696,1
5078697,0
5078698,0
5078699,0
5078703,1
5078705,1
5078707,0
5078708,1
5078709,1
5078710,1
5078711,1
5078712,1
5078713,1
5078715,0
5078719,0
5078720,0
5078721,1
5078723,0
5078724,1
5078725,1
5078726,0
5078727,0
5078728,1
5078729,0
5078730,0
5078731,0
5078732,1
5078735,1
5078736,1
5078738,0
5078739,1
5078740,1
5078742,1
5078743,1
5078744,1
5078746,0
5078747,0
5078748,1
5078749,0
5078750,1
5078751,0
5078752,0
5078753,0
5078754,0
5078755,0
5078756,1
5078757,1
5078758,1
5078759,0
5078762,0
5078763,0
5078764,0
5078765,0
5078766,1
5078767,0
5078768,0
5078769,0
5078770,0
5078771,0
5078772,0
5078773,0
5078774,1
5078775,1
5078776,0
5078777,1
5078779,0
5078780,1
5078781,1
5078782,0
5078784,1
5078785,0
5078786,0
5078787,0
5078788,1
5078789,1
5078790,0
5078791,1
5078792,1
5078793,1
5078794,0
5078796,1
5078797,1
5078798,1
5078799,1
5078800,1
5078801,0
5078802,0
5078803,0
5078804,0
5078805,0
5078806,0
5078807,1
5078808,1
5078809,0
5078810,0
5078811,0
5078812,0
5078813,0
5078814,1
5078815,1
5078817,0
5078818,0
5078820,0
5078821,0
5078822,1
5078823,1
5078824,1
5078825,1
5078826,0
5078827,0
5078828,0
5078829,0
5078830,0
5078831,0
5078838,0
5078839,0
5078840,0
5078841,0
5078842,0
5078843,0
5078844,0
5078845,0
5078846,1
5078847,0
5078848,1
5078849,1
5078851,1
5078852,1
5078853,1
5078854,1
5078855,1
5078856,0
5078857,0
5078858,1
5078859,0
5078861,0
5078862,0
5078863,1
5078864,0
5078865,0
5078866,1
5078867,1
5078868,1
5078869,1
5078870,1
5078871,0
5078874,0
5078875,1
5078876,1
5078877,0
5078881,1
5078882,0
5078886,0
5078887,0
5078889,0
5078890,0
5078891,1
5078892,0
5078894,0
5078895,1
5078896,1
5078898,0
5078899,0
5078900,0
5078901,0
5078902,1
5078903,0
5078904,0
5078905,1
5078906,0
5078907,1
5078908,1
5078909,1
5078910,0
5078911,0
5078912,0
5078913,1
5078914,1
5078915,0
5078918,0
5078919,0
5078920,0
5078921,0
5078922,0
5078923,0
5078924,0
5078925,0
5078926,1
5078927,1
5078928,1
5078929,1
5078930,1
5078931,0
5078932,0
5078933,0
5078934,0
5078935,0
5078936,0
5078937,0
5078938,0
5078939,0
5078940,0
5078941,0
5078942,0
5078943,1
5078944,0
5078945,0
5078946,0
5078947,1
5078948,1
5078949,1
5078954,0
5078955,1
5078959,0
5078960,0
5078963,0
5078964,0
5078965,0
5078967,0
5078968,1
5078969,0
5078970,0
5078971,0
5078972,0
5078973,0
5078974,0
5078975,0
5078976,0
5078977,0
5078978,0
5078979,0
5078980,0
5078982,0
5078983,0
5078984,0
5078985,0
5078986,0
5078987,0
5078988,0
5078989,0
5078990,0
5078991,1
5078992,0
5078993,1
5078994,0
5078995,1
5078996,0
5078997,0
5078998,0
5078999,1
5079000,0
5079001,0
5079003,0
5079004,0
5079005,1
5079006,0
5079007,1
5079008,0
5079009,0
5079010,0
5079011,0
5079013,0
5079014,1
5079015,0
5079016,0
5079017,0
5079018,0
5079019,1
5079020,1
5079021,1
5079022,0
5079024,0
5079025,0
5079026,1
5079027,1
5079028,1
5079030,1
5079031,0
5079032,1
5079033,1
5079034,1
5079035,1
5079036,0
5079037,0
5079038,0
5079039,1
5079041,1
5079042,0
5079043,1
5079044,1
5079045,1
5079046,1
5079047,0
5079048,0
5079049,0
5079050,0
5079052,0
5079053,0
5079054,0
5079055,0
5079057,0
5079058,1
5079060,1
5079061,1
5079062,1
5079063,1
5079064,0
5079065,1
5079067,0
5079068,1
5079069,0
5079070,1
5079071,0
5079072,0
5079073,0
5079074,0
5079075,0
5079076,0
5079077,0
5079078,0
5079079,0
5079080,1
5079081,0
5079083,0
5079084,0
5079085,0
5079086,0
5079087,0
5079088,0
5079089,1
5079091,1
5079092,1
5079093,1
5079094,1
5079095,0
5079097,1
5079100,1
5079101,0
5079102,0
5079104,1
5079105,1
5079106,0
5079111,0
5079113,0
5079114,1
5079115,0
5079116,1
5079117,1
5079118,0
5079119,0
5079120,0
5079121,1
5079122,0
5079125,1
5079126,1
5079127,1
5079128,1
5079131,1
5079132,1
5079134,0
5079135,0
5079136,1
5079140,0
5079141,0
5079142,0
5079143,1
5079144,1
5079145,0
5079146,0
5079151,0
5079152,1
5079155,0
5079156,0
5079157,0
5079158,0
5079159,1
5079160,1
5079162,1
5079163,0
5079164,1
5079166,0
5079167,0
5079168,0
5079169,1
5079170,0
5079171,0
5079172,1
5079173,1
5079174,0
5079175,0
5079176,0
5079177,0
5079178,0
5079179,1
5079180,1
5079181,0
5079183,0
5079184,0
5079185,0
5079186,0
5079187,1
5079189,1
5079190,0
5079193,1
5079194,1
5079195,1
5079196,0
5079197,0
5079199,0
5079200,0
5079201,0
5079202,0
5079203,0
5079206,0
5079207,0
5079208,0
5079210,1
5079211,0
5079212,0
5079215,0
5079216,0
5079217,0
5079218,0
5079219,0
5079222,1
5079223,1
5079224,0
5079225,1
5079226,1
5079227,0
5079228,1
5079229,0
5079230,1
5079231,0
5079232,0
5079233,0
5079234,0
5079235,0
5079236,0
5079237,0
5079239,1
5079240,1
5079242,0
5079243,1
5079244,1
5079245,1
5079246,0
5079247,1
5079248,1
5079249,0
5079250,0
5079251,1
5079255,1
5079256,1
5079257,1
5079258,1
5079261,0
5079263,1
5079264,1
5079265,1
5079266,0
5079267,1
5079268,0
5079269,1
5079270,1
5079271,1
5079272,1
5079273,1
5079274,0
5079275,1
5079280,0
5079281,0
5079284,0
5079285,0
5079286,0
5079287,1
5079288,0
5079290,1
5079291,1
5079292,1
5079293,0
5079294,1
5079295,0
5079296,0
5079297,0
5079298,1
5079301,0
5079302,0
5079303,0
5079304,0
5085623,0
5085624,0
5085625,0
5085626,0
5085627,0
5085628,0
5085629,0
5085630,0
5085631,0
5085632,0
5085635,0
5085636,0
5085640,0
5085641,0
5085642,0
5085643,1
5085644,0
5085645,0
5085647,0
5085648,0
5085650,1
5085651,0
5085652,0
5085653,0
5085654,0
5085655,0
5085656,0
5085657,1
5085658,0
5085659,0
5085660,0
5085661,0
5085662,0
5085663,0
5085664,0
5085665,0
5085666,0
5085667,1
5085668,0
5085669,1
5085670,0
5085671,0
5085676,1
5085677,1
5085678,1
5085679,1
5085680,1
5085681,1
5085682,0
5085683,1
5085684,1
5085687,1
5085688,1
5085689,0
5085693,0
5085694,0
5085696,0
5085697,0
5085698,0
5085699,1
5085702,1
5085703,0
5085704,0
5085705,1
5085706,1
5085708,1
5085711,1
5085712,0
5085713,0
5085714,0
5085716,0
5085717,0
5085718,1
5085719,0
5085720,1
5085721,0
5085726,0
5085727,0
5085728,0
5085729,0
5085730,0
5085731,0
5085732,1
5085734,1
5085738,1
5085739,1
5085740,1
5085743,0
5085744,0
5085745,0
5085746,0
5085747,0
5085751,0
5085752,0
5085754,0
5085755,0
5085756,0
5085757,0
5085758,0
5085759,0
5085761,0
5085763,0
5085764,0
5085765,0
5085766,0
5085767,0
5085768,0
5085769,0
5085770,0
5085771,0
5085775,1
5085776,0
5085779,0
5085780,0
5085781,0
5085786,0
5085787,0
5085788,0
5085789,0
5085790,0
5085791,0
5085792,1
5085793,0
5085794,0
5085797,0
5085799,0
5085800,0
5085801,0
5085802,1
5085803,0
5085806,0
5085807,0
5085808,0
5085810,0
5085811,1
5085812,0
5085813,1
5085814,0
5085816,0
5085818,1
5085820,0
5085823,0
5085824,1
5085825,0
5085826,0
5085827,0
5085828,0
5085830,0
5085831,0
5085832,0
5085833,0
5085834,0
5085835,1
5085836,0
5085837,0
5085838,1
5085839,0
5085840,1
5085842,0
5085843,0
5085844,0
5085845,0
5085846,0
5085847,0
5085848,1
5085849,1
5085850,1
5085851,1
5085852,0
5085853,0
5085855,0
5085856,1
5085857,0
5085858,0
5085860,0
5085861,0
5085862,0
5085863,0
5085864,0
5085865,1
5085866,1
5085867,1
5085868,0
5085869,1
5085870,0
5085871,1
5085872,0
5085873,1
5085874,0
5085875,0
5085876,0
5085878,1
5085879,0
5085880,0
5085881,1
5085886,0
5085887,0
5085888,0
5085889,0
5085890,1
5085891,1
5085892,1
5085893,1
5085894,0
5085895,1
5085896,1
5085898,0
5085899,0
5085900,0
5085901,0
5085902,0
5085903,0
5085904,0
5085905,0
5085907,0
5085908,0
5085911,0
5085912,1
5085913,0
5085914,0
5085916,0
5085922,0
5085923,0
5085927,1
5085928,0
5085929,1
5085930,0
5085931,1
5085932,0
5085934,0
5085936,1
5085937,0
5085938,0
5085939,0
5085944,0
5085946,1
5085947,0
5085948,0
5085949,0
5085951,1
5085954,0
5085955,0
5085956,0
5085957,1
5085958,0
5085959,0
5085960,0
5085961,0
5085962,0
5085963,1
5085964,1
5085965,0
5085966,0
5085968,0
5085970,0
5085971,0
5085973,0
5085974,0
5085975,1
5085976,0
5085977,0
5085978,0
5085981,1
5085982,0
5085983,0
5085984,0
5085989,0
5085990,0
5085991,0
5085993,0
5085994,0
5085995,0
5085997,0
5085998,0
5085999,0
5086000,0
5086001,0
5086002,0
5086003,0
5086004,0
5086005,0
5086006,0
5086007,0
5086008,0
5086009,0
5086010,0
5086011,1
5086012,1
5086013,1
5086014,1
5086015,0
5086016,1
5086017,0
5086018,0
5086019,1
5086020,1
5086021,1
5086022,1
5086023,1
5086024,1
5086025,0
5086027,1
5086028,1
5086029,1
5086030,1
5086032,1
5086033,0
5086034,1
5086035,1
5086036,0
5086037,0
5086038,0
5086039,0
5086040,1
5086041,0
5086043,0
5086044,0
5086045,0
5086046,1
5086047,0
5086051,1
5086052,1
5086054,1
5086055,0
5086056,0
5086057,1
5086058,0
5086059,1
5086060,1
5086062,1
5086063,1
5086064,1
5086066,0
5086067,1
5087473,1
5087477,0
5087479,0
5087480,0
5087481,0
5087482,0
5087483,0
5087484,0
5087485,0
5087486,0
5087487,0
5087488,0
5087489,0
5087490,0
5087496,0
5087497,0
5087498,0
5087499,0
5087500,0
5087501,0
5087502,0
5087503,0
5087504,0
5087505,0
5087506,0
5087507,0
5087508,0
5087509,0
5087514,0
5087515,1
5087531,1
5087532,1
5087533,0
5087534,1
5087535,1
5087536,1
5087537,1
5087538,1
5087539,1
5087540,1
5087546,0
5087547,0
5087548,0
5087549,0
5087550,0
5087552,0
5087553,0
5087554,0
5087562,0
5087563,0
5087564,0
5087565,0
5087566,0
5087567,0
5087568,0
5087569,0
5087570,0
5087571,0
5087572,0
5087574,0
5087575,0
5087576,0
5087605,0
5087608,0
5087609,0
5087611,0
5087613,0
5087616,0
5087617,0
5087618,1
5087624,0
5087626,0
5087627,0
5087628,0
5087629,0
5087630,0
5087631,0
5087636,0
5087637,0
5087638,0
5087639,0
5087645,0
5087646,0
5087648,0
5087649,0
5087651,0
5087652,0
5087653,0
5087654,0
5087672,0
5087673,0
5087674,0
5087675,0
5087676,0
5087677,0
5087685,0
5087687,0
5087688,0
5087689,0
5087698,0
5087699,0
5087700,0
5087701,0
5087702,0
5087727,0
5087728,0
5087729,0
5087730,0
5087731,0
5087732,0
5087733,1
5087742,0
5087743,0
5087744,0
5087745,0
5087746,0
5087747,0
5087748,0
5087749,0
5087750,0
5087751,0
5087755,0
5087756,0
5087766,0
5087772,0
5087773,0
5087774,0
5087775,0
5087776,0
5087777,0
5087778,0
5087806,0
5087807,0
5087808,0
5087810,1
5087811,1
5087813,1
5087814,1
5087815,1
5087816,1
5087819,0
5087820,0
5087821,0
5087824,0
5087825,0
5087826,0
5087827,1
5087828,1
5087829,1
5087830,1
5087831,1
5087832,1
5087833,1
5087834,1
5087835,1
5087836,1
5087837,1
5087838,1
5087839,1
5087840,1
5087841,1
5087845,0
5087846,1
5087847,1
5087848,0
5087849,0
5087850,0
5087851,0
5087852,0
5087854,0
5087855,0
5087857,0
5087861,0
5087862,0
5087863,0
5087864,0
5087865,0
5087866,0
5087879,0
5087880,0
5087881,0
5087889,0
5087898,0
5087899,0
5087900,0
5087906,0
5087907,0
5087908,0
5087914,0
5087915,0
5087916,0
5087917,0
5087918,0
5087919,0
5087932,0
5087933,0
5087934,0
5087935,0
5087936,0
5087937,0
5087938,0
5087939,1
5087940,1
5087941,0
5087942,0
5087943,0
5087944,0
5087946,0
5087947,0
5087948,0
5087949,0
5087960,0
5087961,0
5087962,0
5087963,0
5087964,0
5087965,0
5087966,0
5087967,0
5087968,0
5087969,0
5087970,0
5087971,0
5087972,0
5087973,0
5087986,0
5087988,0
5087989,0
5087990,0
5087993,0
5087994,0
5088020,1
5088021,0
5088023,0
5088042,0
5088043,0
5088044,0
5088045,0
5088046,0
5088047,0
5088048,0
5088049,0
5088050,0
5088051,0
5088052,0
5088053,0
5088054,0
5088055,0
5088059,0
5088060,0
5088061,0
5088062,0
5088063,0
5088066,0
5088067,0
5088068,0
5088069,0
5088070,0
5088071,0
5088072,0
5088079,0
5088082,0
5088083,0
5088099,0
5088100,0
5088101,0
5088102,0
5088106,0
5088107,0
5088108,0
5088110,1
5088112,1
5088113,1
5088114,0
5088115,1
5088130,0
5088131,0
5088132,0
5088135,0
5088160,0
5088161,0
5088162,0
5088163,0
5088167,0
5088168,0
5088169,0
5088170,0
5088173,0
5088174,0
5088177,0
5088179,0
5088180,0
5088181,0
5088190,0
5088191,0
5088192,0
5088193,0
5088194,0
5088195,0
5088196,0
5088199,0
5088200,0
5088203,0
5088204,0
5088205,0
5088206,0
5088207,0
5088208,0
5088209,0
5088210,0
5088211,0
5088212,0
5088213,0
5088214,0
5088221,0
5088222,0
5088223,0
5088224,0
5088225,1
5088226,1
5088227,1
5088229,1
5088230,1
5088231,1
5088232,0
5088233,1
5088234,0
5088235,0
5088236,0
5088237,0
5088238,0
5088239,0
5088240,0
5088241,0
5088242,0
5088243,0
5088244,0
5088245,1
5088250,0
5088251,0
5088252,0
5088257,0
5088260,0
5088266,0
5088269,0
5088273,0
5088275,0
5088276,0
5088279,0
5088280,1
5088281,0
5088282,0
5088283,0
5088284,0
5088285,0
5088286,0
5088287,0
5088288,0
5088289,0
5088290,0
5088291,0
5088292,0
5088293,0
5088294,0
5088295,0
5088296,0
5088297,0
5088298,0
5088301,0
5088307,0
5088308,0
5088309,0
5088310,0
5088311,0
5088318,0
5088319,0
5088320,0
5088321,0
5088322,0
5088323,0
5088325,0
5088326,0
5088352,0
5088353,0
5088354,0
5088355,0
5088359,0
5088361,0
5088377,0
5088379,0
5088390,1
5088391,1
5088392,1
5088415,0
5088416,0
5088417,0
5088427,0
5088428,0
5088429,0
5088430,0
5088433,0
5088434,0
5088435,0
5088436,0
5088437,0
5088439,0
5088447,1
5088448,1
5088449,1
5088450,1
5088451,1
5088453,1
5088454,1
5088455,1
5088456,1
5088458,1
5088459,1
5088461,1
5088462,1
5088463,1
5088470,0
5088472,0
5088473,0
5088474,0
5088475,0
5088478,0
5088479,0
5088481,0
5088482,0
5088484,0
5088489,1
5088490,0
5088496,0
5088498,0
5088499,0
5088501,0
5088502,0
5088503,0
5088516,0
5088532,0
5088534,0
5088535,0
5088536,0
5088537,0
5088551,0
5088552,0
5088553,0
5088554,0
5088555,0
5088557,0
5088563,0
5088564,0
5088565,0
5088566,0
5088567,0
5088569,0
5088571,0
5088600,0
5088601,0
5088602,0
5088603,0
5088604,0
5088605,0
5088625,0
5088626,0
5088655,0
5088656,0
5088657,0
5088664,0
5088665,0
5088666,0
5088667,0
5088668,0
5088669,0
5088670,0
5088671,0
5088672,0
5088673,0
5088683,1
5088684,1
5088685,0
5088686,0
5088687,0
5088688,0
5088689,0
5088690,0
5088691,0
5088692,0
5088696,0
5088697,0
5088698,0
5088699,0
5088700,0
5088701,0
5088702,0
5088703,0
5088704,0
5088706,0
5088707,0
5088708,0
5088709,0
5088710,0
5088711,0
5088712,0
5088713,0
5088714,0
5088715,0
5088716,0
5088717,0
5088718,0
5088719,0
5088720,0
5088721,0
5088722,0
5088723,0
5088724,0
5088725,0
5088726,0
5088727,0
5088728,0
5088732,1
5088733,1
5088734,1
5088736,0
5088737,0
5088738,0
5088739,0
5088773,0
5088774,0
5088775,0
5088777,0
5088778,0
5088782,0
5088783,0
5088784,0
5088785,0
5088786,0
5088787,0
5088805,0
5088807,0
5088808,0
5088809,0
5088810,0
5088811,0
5088812,0
5088813,0
5088814,0
5088815,0
5088816,0
5088819,0
5088820,1
5088821,0
5088822,1
5088823,0
5088824,0
5088825,1
5088826,1
5088828,0
5088829,1
5088830,1
5088831,0
5088832,0
5088833,1
5088834,1
5088835,0
5088836,1
5088837,0
5088838,1
5088839,0
5088840,0
5088843,1
5088844,1
5088845,1
5088847,0
5088848,1
5088850,1
5088851,0
5088852,1
5088853,0
5088854,1
5088855,0
5088856,1
5088857,0
5088858,1
5088859,1
5088860,1
5088861,1
5088862,1
5088863,0
5088865,0
5088866,0
5088868,0
5088870,0
5088871,0
5088872,0
5088873,1
5088874,1
5088875,1
5088876,1
5088877,1
5088878,0
5088879,0
5088880,1
5088881,1
5088882,1
5088884,0
5088886,0
5088887,1
5088888,0
5088889,0
5088890,0
5088891,0
5088892,1
5088894,1
5088895,0
5088896,1
5088897,1
5088898,1
5088899,0
5088900,1
5088901,1
5088902,0
5088903,1
5088904,0
5088905,1
5088906,0
5088907,1
5088908,0
5088909,0
5088914,1
5088916,1
5088917,1
5088919,1
5088922,0
5088923,0
5088924,1
5088925,0
5088927,0
5088928,0
5088929,1
5088930,0
5088931,0
5088932,0
5088934,1
5088935,0
5088938,0
5088939,0
5088942,0
5088943,0
5088944,1
5088945,0
5088946,0
5088947,0
5088949,0
5088951,1
5088952,0
5088953,0
5088954,0
5088955,0
5088959,1
5088960,1
5088961,1
5088962,1
5088964,1
5088965,0
5088966,0
5088967,0
5088968,1
5088969,0
5088970,0
5088971,0
5088972,0
5088974,0
5088975,1
5088976,0
5088985,1
5088986,0
5088987,0
5088989,0
5088990,1
5088991,1
5088992,1
5088993,0
5088994,1
5088995,0
5088996,1
5088997,0
5088998,0
5088999,0
5089000,1
5089001,1
5089003,1
5089004,1
5089005,0
5089007,0
5089012,0
5089013,0
5089014,1
5089016,0
5089018,0
5089019,0
5089021,0
5089022,0
5089023,1
5089026,0
5089027,0
5089028,0
5089030,0
5089032,0
5089033,0
5089034,0
5089035,0
5089037,0
5089038,0
5089039,0
5089040,1
5089041,0
5089042,0
5089043,1
5089044,1
5089045,1
5089046,0
5089047,1
5089048,1
5089049,0
5089050,0
5089051,0
5089052,0
5089053,0
5089054,0
5089055,0
5089056,0
5089057,0
5089058,0
5089059,0
5089060,0
5089061,0
5089063,0
5089064,0
5089065,0
5089066,1
5089067,1
5089068,1
5089069,0
5089070,1
5089071,0
5089072,0
5089073,0
5089074,1
5089075,0
5089076,1
5089077,1
5089078,0
5089079,0
5089080,1
5089081,0
5089082,1
5089083,1
5089084,0
5089085,1
5089086,0
5089087,1
5089088,0
5089090,1
5089094,0
5089095,0
5089096,0
5089098,0
5089099,0
5089100,1
5089104,1
5089106,1
5089107,1
5089108,0
5089110,1
5089111,1
5089112,1
5089113,1
5089115,1
5089116,0
5089117,0
5089118,1
5089120,1
5089121,1
5089122,0
5089123,1
5089124,0
5089125,1
5089127,0
5089128,0
5089129,0
5089130,0
5089131,0
5089132,0
5089133,0
5089134,1
5089135,0
5089137,0
5089138,1
5089139,0
5089140,1
5089141,0
5089142,1
5089144,1
5089145,1
5089147,1
5089148,0
5089149,1
5089150,0
5089151,0
5089152,0
5089154,1
5089156,0
5089157,1
5089158,1
5089159,1
5089160,0
5089161,0
5089162,1
5089163,0
5089164,0
5089165,1
5089166,1
5089167,0
5089169,0
5089171,0
5089172,1
5089173,1
5089174,0
5089175,1
5089176,1
5089177,0
5089179,0
5089180,0
5089181,0
5089182,1
5089183,0
5089184,1
5089185,1
5089186,1
5089189,1
5089190,1
5089191,1
5089192,1
5089193,1
5089194,1
5089195,0
5089196,0
5089197,1
5089199,1
5089200,0
5089201,0
5089202,1
5089203,1
5089209,1
5089210,1
5089211,1
5089212,0
5089217,0
5089218,1
5089219,0
5089220,0
5089221,0
5089222,0
5089223,1
5089224,1
5089225,1
5089226,1
5089227,1
5089228,1
5089229,1
5089230,0
5089233,0
5089234,0
5089235,0
5089236,0
5089237,0
5089239,0
5089240,0
5089241,0
5089242,0
5089243,0
5089244,0
5089245,0
5089246,0
5089248,0
5089249,0
5089250,1
5089251,1
5089252,0
5089253,0
5089254,0
5089255,1
5089260,1
5089261,0
5089262,1
5089263,0
5089264,0
5089265,0
5089266,1
5089267,1
5089268,1
5089269,0
5089270,1
5089271,0
5089273,0
5089274,1
5089275,0
5089277,0
5089278,0
5089279,1
5089280,0
5089283,1
5089284,1
5089287,0
5089288,1
5089289,1
5089291,1
5089292,1
5089294,1
5089295,1
5089296,1
5089297,1
5089298,1
5089299,1
5089300,0
5089301,1
5089302,1
5089303,1
5089304,0
5089305,0
5089306,1
5089307,0
5089308,1
5089309,1
5089311,0
5089312,0
5089313,0
5089314,0
5089315,1
5089316,0
5089317,0
5089320,0
5089321,0
5089322,1
5089323,1
5089324,0
5089325,0
5089326,0
5089327,1
5089329,0
5089330,0
5089331,0
5089334,0
5089335,0
5089336,0
5089338,0
5089340,0
5089341,0
5089342,0
5089343,0
5089345,0
5089347,1
5089348,0
5089349,0
5089350,1
5089351,0
5089352,0
5089353,0
5089354,0
5089355,0
5089356,1
5089361,0
5089362,0
5089363,0
5089364,1
5089365,0
5089366,1
5089367,1
5089368,0
5089369,0
5089370,1
5089371,0
5089373,1
5089374,0
5089375,0
5089376,0
5089377,0
5089378,0
5089379,0
5089380,0
5089381,0
5089382,1
5089383,0
5089384,0
5089385,0
5089386,0
5089387,1
5089388,0
5089390,0
5089392,0
5089393,0
5089394,1
5089395,0
5089396,0
5089397,1
5089398,1
5089399,1
5089401,1
5089402,1
5089403,0
5089404,0
5089407,1
5089408,1
5089409,0
5089410,1
5089411,0
5089412,0
5089413,0
5089414,0
5089415,1
5089416,0
5089417,0
5089418,0
5089419,1
5089420,0
5089421,1
5089422,1
5089423,1
5089429,1
5089431,0
5089433,0
5089434,0
5089435,0
5089437,0
5089438,0
5089439,1
5089440,0
5089441,0
5089442,0
5089443,0
5089444,1
5089445,0
5089453,1
5089454,1
5089457,0
5089458,1
5089459,0
5089463,0
5089464,0
5089465,0
5089466,0
5089470,0
5089471,0
5089473,0
5089474,0
5089475,0
5089476,0
5089477,0
5089478,0
5089479,0
5089480,0
5089485,1
5089486,1
5089487,1
5089489,1
5089490,1
5089492,0
5089493,1
5089494,0
5089495,0
5089496,0
5089497,0
5089499,0
5089500,1
5089501,0
5089502,1
5089503,0
5089504,1
5089505,0
5089506,0
5089507,1
5089508,0
5089509,1
5089510,0
5089511,1
5089512,0
5089513,1
5089514,0
5089515,0
5089516,1
5089517,1
5089518,1
5089519,0
5089520,0
5089521,0
5089522,1
5089523,1
5089524,1
5089525,1
5089526,1
5089527,1
5089528,0
5089529,1
5089530,1
5089531,1
5089532,1
5089533,1
5089534,1
5089535,0
5089536,1
5089537,1
5089538,0
5089539,1
5089540,0
5089541,0
5089542,0
5089544,1
5089546,0
5089547,0
5089548,0
5089549,1
5089550,1
5089552,0
5089554,0
5089555,0
5089556,1
5089557,0
5089558,0
5089560,1
5089561,0
5089562,1
5089563,1
5089564,1
5089565,0
5089566,1
5089567,0
5089569,1
5089570,1
5089572,1
5089573,1
5089574,1
5089575,1
5089576,0
5089577,0
5089578,1
5089579,0
5089580,1
5089581,1
5089585,0
5089586,0
5089587,0
5089588,0
5089589,0
5089590,0
5089591,0
5089592,0
5089594,0
5089595,0
5089596,0
5089597,0
5089598,0
5089601,0
5089602,0
5089603,0
5089605,1
5089606,1
5089607,0
5089609,1
5089611,0
5089616,1
5089617,0
5089618,0
5089619,0
5089620,1
5089621,0
5089622,1
5089623,0
5089624,0
5089625,0
5089626,0
5089627,0
5089628,0
5089629,0
5089630,0
5089631,0
5089632,0
5089633,0
5089634,0
5089635,0
5089636,0
5089637,0
5089638,0
5089639,1
5089640,0
5089641,0
5089642,0
5089643,1
5089644,0
5089645,0
